# time  ID  size  fromHost  toHost  TTL  isResponse
503.1690 M231 1164855 dtn2_7 ADB2 140 N 
503.7765 M232 1541014 dtn1_6 ADB2 140 N 
504.2263 M233 2318459 dtn1_6 ADB2 140 N 
506.9054 M234 1107365 dtn2_7 ADB2 140 N 
508.2904 M235 2079901 dtn2_7 ADB2 140 N 
512.8300 M236 2307386 dtn2_8 ADB2 140 N 
513.9054 M237 2488860 dtn2_7 ADB2 140 N 
515.9541 M238 1398394 dtn2_7 ADB2 140 N 
516.0454 M239 1767122 dtn2_8 ADB2 140 N 
519.5053 M240 1004630 dtn2_7 ADB2 140 N 
520.7074 M241 2535256 dtn2_7 ADB2 140 N 
521.5911 M242 2640710 dtn1_6 ADB2 140 N 
522.9011 M243 2206440 dtn1_6 ADB2 140 N 
526.3019 M244 1919148 dtn2_7 ADB2 140 N 
526.5027 M245 1340578 dtn1_6 ADB2 140 N 
526.9157 M246 2873085 dtn1_6 ADB2 140 N 
527.4385 M247 1002540 dtn1_6 ADB2 140 N 
527.9932 M248 2048840 dtn2_7 ADB2 140 N 
530.2233 M249 1217614 dtn1_6 ADB2 140 N 
530.5335 M250 2686066 dtn2_8 ADB2 140 N 
531.5407 M251 1375548 dtn2_7 ADB2 140 N 
532.5744 M252 2139027 dtn1_6 ADB2 140 N 
532.6392 M253 1636985 dtn1_6 ADB2 140 N 
537.1664 M254 2609399 dtn1_6 ADB2 140 N 
537.7326 M255 1047102 dtn2_7 ADB2 140 N 
538.9802 M256 2781823 dtn2_8 ADB2 140 N 
540.2861 M257 1008399 dtn2_8 ADB2 140 N 
540.5661 M258 2399386 dtn1_6 ADB2 140 N 
541.1603 M259 2875828 dtn2_7 ADB2 140 N 
542.5045 M260 2937431 dtn2_7 ADB2 140 N 
543.9492 M261 2149359 dtn1_6 ADB2 140 N 
549.7756 M262 2418565 dtn2_7 ADB2 140 N 
550.2380 M263 2736627 dtn1_6 ADB2 140 N 
557.8721 M264 2072874 dtn1_6 ADB2 140 N 
565.8268 M265 1961777 dtn2_8 ADB2 140 N 
568.5719 M266 2904826 dtn2_7 ADB2 140 N 
569.6015 M267 1378362 dtn2_8 ADB2 140 N 
572.3239 M268 2213084 dtn2_7 ADB2 140 N 
574.5699 M269 1173392 dtn1_6 ADB2 140 N 
574.8541 M270 2344048 dtn2_7 ADB2 140 N 
584.3189 M271 2299751 dtn1_6 ADB2 140 N 
585.0541 M272 1743442 dtn2_7 ADB2 140 N 
586.1199 M273 1344875 dtn2_7 ADB2 140 N 
589.9644 M274 2537942 dtn2_7 ADB2 140 N 
594.0429 M275 1584973 dtn1_6 ADB2 140 N 
595.9665 M276 2750272 dtn1_6 ADB2 140 N 
596.0441 M277 1097966 dtn2_7 ADB2 140 N 
606.0639 M278 2603370 dtn2_7 ADB2 140 N 
606.0927 M279 2214314 dtn1_6 ADB2 140 N 
608.8166 M280 1610776 dtn1_6 ADB2 140 N 
609.1650 M281 2692694 dtn2_8 ADB2 140 N 
611.5613 M282 1840957 dtn1_6 ADB2 140 N 
613.5191 M283 2197308 dtn1_6 ADB2 140 N 
613.9518 M284 2507801 dtn1_6 ADB2 140 N 
616.1017 M285 1555418 dtn1_6 ADB2 140 N 
616.3779 M286 1678285 dtn2_7 ADB2 140 N 
618.8163 M287 2282491 dtn1_6 ADB2 140 N 
619.9547 M288 2677498 dtn2_7 ADB2 140 N 
620.2264 M289 1409966 dtn2_7 ADB2 140 N 
621.7330 M290 1655368 dtn2_8 ADB2 140 N 
621.9876 M291 2473449 dtn2_8 ADB2 140 N 
622.1448 M292 1617082 dtn1_6 ADB2 140 N 
624.0766 M293 1242665 dtn2_7 ADB2 140 N 
624.8560 M294 1943266 dtn2_8 ADB2 140 N 
630.4758 M295 1448206 dtn1_6 ADB2 140 N 
633.1967 M296 1655694 dtn2_8 ADB2 140 N 
634.3571 M297 2917135 dtn1_6 ADB2 140 N 
637.2772 M298 1815258 dtn2_7 ADB2 140 N 
638.5397 M299 2647560 dtn2_8 ADB2 140 N 
