# time  ID  size  fromHost  toHost  TTL  isResponse
7566.2384 M3801 1753726 p3_30 ADB3 300 N 
7567.6153 M3802 2567912 p2_24 ADB3 300 N 
7573.0288 M3803 2686183 p2_25 ADB3 300 N 
7577.2022 M3804 2708138 p1_12 ADB3 300 N 
7584.0088 M3805 2184747 p1_11 ADB3 300 N 
7587.4747 M3806 2966229 p1_12 ADB3 300 N 
7587.8268 M3807 2449571 p3_36 ADB3 300 N 
7587.9399 M3808 2139788 p3_31 ADB3 300 N 
7592.8353 M3809 2263519 p3_36 ADB3 300 N 
7593.9789 M3810 1679508 p1_15 ADB3 300 N 
7596.5370 M3811 1752396 p1_13 ADB3 300 N 
7599.5252 M3812 2442461 p3_37 ADB3 300 N 
7605.4847 M3813 1701652 p2_24 ADB3 300 N 
7606.2671 M3814 1750831 p2_23 ADB3 300 N 
7610.0881 M3815 1034889 p2_19 ADB3 300 N 
7613.2154 M3816 2354431 p3_35 ADB3 300 N 
7614.2410 M3817 1997224 p2_26 ADB3 300 N 
7614.5455 M3818 1574171 p3_30 ADB3 300 N 
7614.9576 M3819 1471536 p2_20 ADB3 300 N 
7616.4705 M3820 2786549 p3_33 ADB3 300 N 
7617.2188 M3821 1000503 p2_24 ADB3 300 N 
7618.5841 M3822 1275524 p3_37 ADB3 300 N 
7620.8142 M3823 1581418 p3_31 ADB3 300 N 
7622.0008 M3824 1533368 p2_20 ADB3 300 N 
7625.1824 M3825 1492114 p3_37 ADB3 300 N 
7625.2423 M3826 1082811 p1_9 ADB3 300 N 
7627.2443 M3827 2179193 p1_9 ADB3 300 N 
7627.7938 M3828 2621886 p2_19 ADB3 300 N 
7627.9212 M3829 1333073 p2_24 ADB3 300 N 
7629.1207 M3830 1144647 p1_17 ADB3 300 N 
7630.0205 M3831 2054433 p2_27 ADB3 300 N 
7630.7422 M3832 2758672 p3_29 ADB3 300 N 
7634.7467 M3833 1777676 p2_24 ADB3 300 N 
7635.0889 M3834 2634510 p2_28 ADB3 300 N 
7635.4840 M3835 2759980 p1_12 ADB3 300 N 
7636.4678 M3836 1756685 p2_25 ADB3 300 N 
7637.1966 M3837 1799215 p3_33 ADB3 300 N 
7637.9721 M3838 1235367 p3_31 ADB3 300 N 
7638.5468 M3839 1055248 p3_30 ADB3 300 N 
7640.0173 M3840 2825671 p3_37 ADB3 300 N 
7642.5870 M3841 2677235 p2_25 ADB3 300 N 
7643.1943 M3842 1070917 p2_24 ADB3 300 N 
7644.1075 M3843 1690933 p1_14 ADB3 300 N 
7650.5967 M3844 2723200 p2_20 ADB3 300 N 
7655.3631 M3845 1183345 p1_14 ADB3 300 N 
7655.9606 M3846 2294218 p2_23 ADB3 300 N 
7659.8946 M3847 2493786 p2_22 ADB3 300 N 
7660.0685 M3848 1401417 p1_15 ADB3 300 N 
7662.4620 M3849 1444057 p3_30 ADB3 300 N 
7663.2982 M3850 2329581 p2_27 ADB3 300 N 
7663.9475 M3851 2458653 p3_35 ADB3 300 N 
7666.0269 M3852 1607873 p1_16 ADB3 300 N 
7666.5113 M3853 1287880 p1_14 ADB3 300 N 
7667.6688 M3854 2847505 p1_15 ADB3 300 N 
7668.5894 M3855 1842977 p3_37 ADB3 300 N 
7678.2712 M3856 2884206 p3_35 ADB3 300 N 
7678.3913 M3857 1694016 p3_36 ADB3 300 N 
7679.4509 M3858 1339821 p1_11 ADB3 300 N 
7679.9732 M3859 2396114 p2_22 ADB3 300 N 
7684.0136 M3860 2907458 p1_9 ADB3 300 N 
7685.5113 M3861 1976889 p2_28 ADB3 300 N 
7687.0464 M3862 2784218 p2_19 ADB3 300 N 
7690.6993 M3863 2164813 p3_31 ADB3 300 N 
7690.9768 M3864 2459573 p2_25 ADB3 300 N 
7695.2318 M3865 2244956 p2_23 ADB3 300 N 
7700.1282 M3866 1808516 p1_12 ADB3 300 N 
7701.2876 M3867 2517604 p1_15 ADB3 300 N 
7702.3491 M3868 1937153 p2_21 ADB3 300 N 
7702.7716 M3869 1760856 p1_16 ADB3 300 N 
7704.7123 M3870 2088503 p1_10 ADB3 300 N 
7706.3770 M3871 1679301 p3_35 ADB3 300 N 
7710.1642 M3872 1091719 p1_10 ADB3 300 N 
7714.2608 M3873 2657493 p2_27 ADB3 300 N 
7718.1722 M3874 2732685 p1_17 ADB3 300 N 
7718.3215 M3875 2849731 p3_35 ADB3 300 N 
7718.4055 M3876 1455045 p1_16 ADB3 300 N 
7718.4918 M3877 2133261 p2_20 ADB3 300 N 
7719.2366 M3878 2335675 p2_26 ADB3 300 N 
7719.4894 M3879 2175284 p2_25 ADB3 300 N 
7719.5666 M3880 1191416 p2_27 ADB3 300 N 
7724.7457 M3881 1351171 p2_21 ADB3 300 N 
7725.8504 M3882 1140797 p3_29 ADB3 300 N 
7728.4532 M3883 1272706 p3_34 ADB3 300 N 
7730.9367 M3884 2198365 p2_20 ADB3 300 N 
7740.7482 M3885 2532947 p1_18 ADB3 300 N 
7740.7893 M3886 1753772 p3_29 ADB3 300 N 
7744.0678 M3887 2113350 p3_34 ADB3 300 N 
7744.3065 M3888 2305544 p3_35 ADB3 300 N 
7745.4819 M3889 1935408 p1_15 ADB3 300 N 
7747.5921 M3890 1859363 p1_10 ADB3 300 N 
7748.3621 M3891 1520663 p1_15 ADB3 300 N 
7748.8834 M3892 1100774 p1_16 ADB3 300 N 
7752.6949 M3893 2217845 p1_17 ADB3 300 N 
7762.5428 M3894 2226000 p3_35 ADB3 300 N 
7770.0076 N33 1000000 ADB3 p2_23 300 N 
7773.3567 M3895 2775529 p1_18 ADB3 300 N 
7773.3586 M3896 2307165 p3_33 ADB3 300 N 
7775.7044 M3897 1846490 p3_30 ADB3 300 N 
7775.7634 M3898 2908453 p1_18 ADB3 300 N 
7778.5065 M3899 2024985 p1_15 ADB3 300 N 
7780.4622 M3900 2809476 p1_11 ADB3 300 N 
7781.1704 M3901 1306192 p1_12 ADB3 300 N 
7781.9187 M3902 1507363 p1_18 ADB3 300 N 
7783.5231 M3903 1351437 p1_15 ADB3 300 N 
7785.6658 M3904 1471241 p2_24 ADB3 300 N 
7790.3289 M3905 2309999 p2_20 ADB3 300 N 
7791.7632 M3906 1683400 p2_21 ADB3 300 N 
7793.2565 M3907 2935553 p1_9 ADB3 300 N 
7793.9693 M3908 1333287 p1_16 ADB3 300 N 
7794.6948 M3909 1619348 p2_20 ADB3 300 N 
7796.2048 M3910 1735326 p2_26 ADB3 300 N 
7798.7287 M3911 1670757 p1_12 ADB3 300 N 
7800.8446 M3912 1322312 p3_31 ADB3 300 N 
7805.3121 M3913 2204048 p1_11 ADB3 300 N 
7807.4720 M3914 2741607 p1_15 ADB3 300 N 
7809.5139 M3915 1725290 p2_22 ADB3 300 N 
7813.5396 M3916 2928326 p3_35 ADB3 300 N 
7814.6703 M3917 2336259 p1_18 ADB3 300 N 
7816.0778 M3918 2968816 p3_36 ADB3 300 N 
7817.3644 M3919 2268453 p3_37 ADB3 300 N 
7818.1116 M3920 1949377 p2_26 ADB3 300 N 
7819.9588 M3921 2437840 p2_19 ADB3 300 N 
7821.1338 M3922 2407801 p1_13 ADB3 300 N 
7822.9251 M3923 2411090 p1_14 ADB3 300 N 
7826.9541 M3924 1417253 p1_11 ADB3 300 N 
7827.1061 M3925 1395761 p3_31 ADB3 300 N 
7827.7816 M3926 2849735 p3_29 ADB3 300 N 
7830.3644 M3927 2742850 p3_34 ADB3 300 N 
7833.0059 M3928 1384644 p2_23 ADB3 300 N 
7836.3584 M3929 2891250 p2_21 ADB3 300 N 
7844.0895 M3930 1436751 p2_20 ADB3 300 N 
7847.6508 M3931 1340632 p2_27 ADB3 300 N 
7849.4852 M3932 1068434 p3_35 ADB3 300 N 
7849.5152 M3933 1324611 p1_15 ADB3 300 N 
7851.0180 M3934 1623558 p1_12 ADB3 300 N 
7851.5589 M3935 2542005 p1_15 ADB3 300 N 
7852.6780 M3936 1008521 p3_34 ADB3 300 N 
7853.7960 M3937 1489967 p1_14 ADB3 300 N 
7859.5620 M3938 2057938 p1_15 ADB3 300 N 
7862.9952 M3939 2229884 p3_32 ADB3 300 N 
7863.0846 M3940 1069090 p2_19 ADB3 300 N 
7864.2806 M3941 2493745 p3_33 ADB3 300 N 
7865.9764 M3942 2290191 p1_13 ADB3 300 N 
7868.9601 M3943 1538488 p3_33 ADB3 300 N 
7872.4338 M3944 2237941 p1_17 ADB3 300 N 
7875.2006 M3945 2754926 p1_9 ADB3 300 N 
7875.5484 M3946 1717063 p2_22 ADB3 300 N 
7875.6994 M3947 2865763 p2_26 ADB3 300 N 
7876.7777 M3948 2041463 p3_37 ADB3 300 N 
7876.9214 M3949 2095109 p1_18 ADB3 300 N 
7878.0417 M3950 1064569 p3_35 ADB3 300 N 
7878.4281 M3951 2414216 p1_15 ADB3 300 N 
7879.4163 M3952 1579479 p3_34 ADB3 300 N 
7879.9756 M3953 1608458 p3_37 ADB3 300 N 
7883.1622 M3954 1096333 p1_15 ADB3 300 N 
7884.6019 M3955 2142608 p2_22 ADB3 300 N 
7884.9740 M3956 2195324 p2_25 ADB3 300 N 
7885.0850 M3957 1024922 p1_10 ADB3 300 N 
7888.9661 M3958 2349018 p2_22 ADB3 300 N 
7891.3074 M3959 1980322 p3_37 ADB3 300 N 
7896.5051 M3960 1241893 p2_25 ADB3 300 N 
7896.9354 M3961 2179088 p2_27 ADB3 300 N 
7897.2188 M3962 2081371 p3_33 ADB3 300 N 
7897.5864 M3963 1592492 p1_11 ADB3 300 N 
7898.6329 M3964 2139814 p1_15 ADB3 300 N 
7902.3617 M3965 2723038 p2_24 ADB3 300 N 
7905.4398 M3966 2322557 p3_33 ADB3 300 N 
7905.6755 M3967 2071432 p2_23 ADB3 300 N 
7906.4249 M3968 1654979 p3_35 ADB3 300 N 
7908.6384 M3969 2189055 p2_22 ADB3 300 N 
7909.0299 M3970 2849798 p2_20 ADB3 300 N 
7914.3621 M3971 2400960 p2_20 ADB3 300 N 
7916.1394 M3972 2744755 p2_27 ADB3 300 N 
7919.5701 M3973 1480465 p3_30 ADB3 300 N 
7919.7581 M3974 2573482 p1_14 ADB3 300 N 
7921.1490 M3975 1112442 p1_13 ADB3 300 N 
7922.5873 M3976 2780731 p3_36 ADB3 300 N 
7923.5905 M3977 1539591 p1_13 ADB3 300 N 
7928.6108 M3978 2863032 p2_27 ADB3 300 N 
7928.6492 M3979 2596855 p3_30 ADB3 300 N 
7930.5672 M3980 2369517 p3_33 ADB3 300 N 
7936.6453 M3981 1400708 p1_17 ADB3 300 N 
7938.3444 M3982 1788900 p1_16 ADB3 300 N 
7939.3358 M3983 1692349 p1_10 ADB3 300 N 
7939.4551 M3984 1720708 p2_28 ADB3 300 N 
7952.0572 M3985 2367820 p3_31 ADB3 300 N 
7955.4907 M3986 2668856 p1_18 ADB3 300 N 
7955.8822 M3987 2658525 p3_31 ADB3 300 N 
7960.0245 M3988 2799590 p3_31 ADB3 300 N 
7967.0761 M3989 1440091 p1_9 ADB3 300 N 
7969.9658 M3990 2618277 p2_23 ADB3 300 N 
7972.6247 M3991 2464216 p2_26 ADB3 300 N 
7974.7117 M3992 1467198 p1_16 ADB3 300 N 
7981.8099 M3993 2402464 p3_31 ADB3 300 N 
7982.0841 M3994 2497832 p3_36 ADB3 300 N 
7983.8340 M3995 1733027 p3_36 ADB3 300 N 
7986.4703 M3996 1708860 p2_21 ADB3 300 N 
7987.3673 M3997 2612941 p3_37 ADB3 300 N 
7989.5128 M3998 1910306 p2_26 ADB3 300 N 
7990.8118 M3999 1831250 p1_9 ADB3 300 N 
7993.6414 M4000 2638067 p3_36 ADB3 300 N 
7993.9405 M4001 2110413 p1_17 ADB3 300 N 
7997.1924 M4002 2694592 p2_27 ADB3 300 N 
7998.2831 M4003 2234969 p3_32 ADB3 300 N 
7998.6980 M4004 1116757 p3_37 ADB3 300 N 
7998.9856 M4005 1686111 p1_10 ADB3 300 N 
8003.6391 M4006 2884748 p3_35 ADB3 300 N 
8005.0550 M4007 1298165 p3_33 ADB3 300 N 
8005.3263 M4008 2314326 p1_14 ADB3 300 N 
8009.5453 M4009 2823241 p2_28 ADB3 300 N 
8012.3503 M4010 2536983 p2_26 ADB3 300 N 
8013.2996 M4011 1130290 p2_26 ADB3 300 N 
8013.5593 M4012 1173667 p2_20 ADB3 300 N 
8013.7827 M4013 1968557 p1_9 ADB3 300 N 
8013.8586 M4014 1901259 p3_37 ADB3 300 N 
8015.7738 M4015 1706639 p2_27 ADB3 300 N 
8016.7791 M4016 2230277 p3_37 ADB3 300 N 
8018.5326 M4017 1245824 p1_17 ADB3 300 N 
8019.2267 M4018 2829273 p3_30 ADB3 300 N 
8020.1842 M4019 1208005 p1_14 ADB3 300 N 
8024.4876 M4020 1339232 p2_23 ADB3 300 N 
8028.4059 M4021 2831137 p2_24 ADB3 300 N 
8033.0258 M4022 2043204 p3_36 ADB3 300 N 
8034.2378 M4023 2322477 p2_23 ADB3 300 N 
8036.1800 M4024 2761802 p2_22 ADB3 300 N 
8040.1314 M4025 2459151 p1_16 ADB3 300 N 
8041.4989 M4026 1342352 p2_22 ADB3 300 N 
8043.9790 M4027 1158343 p1_15 ADB3 300 N 
8044.3838 M4028 2275665 p1_17 ADB3 300 N 
8045.4659 M4029 2453947 p1_15 ADB3 300 N 
8047.3725 M4030 2264211 p1_18 ADB3 300 N 
8049.1322 M4031 1574879 p2_20 ADB3 300 N 
8050.9083 M4032 2479316 p1_15 ADB3 300 N 
8052.0997 M4033 1493763 p1_13 ADB3 300 N 
8060.3103 M4034 1756638 p1_15 ADB3 300 N 
8060.8334 M4035 1701202 p3_32 ADB3 300 N 
8062.2976 M4036 1575685 p1_13 ADB3 300 N 
8062.3519 M4037 2432072 p1_11 ADB3 300 N 
8063.2947 M4038 2379728 p1_16 ADB3 300 N 
8065.9437 M4039 2941047 p3_35 ADB3 300 N 
8069.0862 M4040 1347329 p3_37 ADB3 300 N 
8070.1054 M4041 2651807 p3_35 ADB3 300 N 
8072.8237 M4042 2807231 p1_17 ADB3 300 N 
8077.8757 M4043 2919202 p1_12 ADB3 300 N 
8080.4532 M4044 2011157 p3_34 ADB3 300 N 
8082.8640 M4045 2523691 p1_10 ADB3 300 N 
8083.6908 M4046 1719884 p1_14 ADB3 300 N 
8086.3837 M4047 2566347 p3_35 ADB3 300 N 
8088.1054 M4048 2745367 p3_33 ADB3 300 N 
8089.0353 M4049 1791380 p1_14 ADB3 300 N 
8089.7408 M4050 2219210 p1_12 ADB3 300 N 
8091.8086 M4051 2508499 p3_36 ADB3 300 N 
8092.8998 M4052 1917669 p2_26 ADB3 300 N 
8095.1836 M4053 1891736 p2_24 ADB3 300 N 
8097.3013 M4054 2838355 p3_30 ADB3 300 N 
8097.6035 M4055 1076078 p1_17 ADB3 300 N 
8099.8790 M4056 2291844 p1_9 ADB3 300 N 
8106.9473 M4057 1130311 p2_20 ADB3 300 N 
8107.0989 M4058 1585392 p3_36 ADB3 300 N 
8109.1199 M4059 2070949 p3_29 ADB3 300 N 
8109.6953 M4060 1061088 p1_10 ADB3 300 N 
8110.4117 M4061 2856276 p1_11 ADB3 300 N 
8112.4505 M4062 1177578 p1_18 ADB3 300 N 
8115.1028 M4063 2552699 p2_27 ADB3 300 N 
8115.3525 M4064 1239844 p2_27 ADB3 300 N 
8117.2345 M4065 2161295 p2_28 ADB3 300 N 
8118.0251 M4066 2591290 p3_30 ADB3 300 N 
8118.3331 M4067 1001785 p1_16 ADB3 300 N 
8120.7683 M4068 1472190 p2_23 ADB3 300 N 
8123.1436 M4069 2026103 p1_12 ADB3 300 N 
8125.0198 M4070 1278353 p2_21 ADB3 300 N 
8129.1843 M4071 1149004 p2_21 ADB3 300 N 
8132.9942 M4072 1759738 p2_27 ADB3 300 N 
8135.4983 M4073 2881396 p1_16 ADB3 300 N 
8139.7952 M4074 1626125 p1_16 ADB3 300 N 
8143.8134 M4075 2430545 p3_34 ADB3 300 N 
8151.6030 M4076 2245056 p3_30 ADB3 300 N 
8158.2913 M4077 2186411 p1_15 ADB3 300 N 
8161.3669 M4078 2311682 p2_20 ADB3 300 N 
8161.4921 M4079 1935675 p2_25 ADB3 300 N 
8164.5574 M4080 2421876 p2_24 ADB3 300 N 
8165.8442 M4081 2430066 p2_28 ADB3 300 N 
8166.6332 M4082 2762216 p2_19 ADB3 300 N 
8168.2473 M4083 1727508 p3_31 ADB3 300 N 
8171.1940 M4084 1148401 p3_29 ADB3 300 N 
8172.1238 M4085 2340331 p1_14 ADB3 300 N 
8175.9973 M4086 2271854 p2_22 ADB3 300 N 
8177.6556 M4087 1578344 p2_26 ADB3 300 N 
8181.9030 M4088 1255722 p2_21 ADB3 300 N 
8183.5638 M4089 1284021 p2_26 ADB3 300 N 
8185.1553 M4090 1559971 p2_21 ADB3 300 N 
8185.6085 M4091 2804681 p3_36 ADB3 300 N 
8187.8790 M4092 1521381 p1_10 ADB3 300 N 
8188.8912 M4093 2339781 p3_37 ADB3 300 N 
8199.6193 M4094 2992197 p3_32 ADB3 300 N 
8201.1840 M4095 1798643 p3_29 ADB3 300 N 
8202.9974 M4096 2029469 p2_25 ADB3 300 N 
8204.6918 M4097 1748188 p1_13 ADB3 300 N 
8207.7323 M4098 2241201 p3_36 ADB3 300 N 
8210.3337 M4099 2340888 p2_23 ADB3 300 N 
8210.3572 M4100 2165244 p3_36 ADB3 300 N 
8211.9129 M4101 2437145 p2_21 ADB3 300 N 
8212.0529 M4102 2088941 p1_9 ADB3 300 N 
8213.3491 M4103 1187518 p2_20 ADB3 300 N 
8213.3674 M4104 2112251 p1_16 ADB3 300 N 
8215.1923 M4105 1444022 p2_26 ADB3 300 N 
8215.7625 M4106 2703581 p3_32 ADB3 300 N 
8217.1075 M4107 1106893 p2_22 ADB3 300 N 
8218.1023 M4108 2062879 p1_16 ADB3 300 N 
8223.3845 M4109 1649368 p2_24 ADB3 300 N 
8223.5503 M4110 1648393 p1_11 ADB3 300 N 
8223.9434 M4111 2249389 p1_14 ADB3 300 N 
8224.6787 M4112 2131289 p3_31 ADB3 300 N 
8225.4683 M4113 1151880 p2_19 ADB3 300 N 
8229.9259 M4114 2043919 p2_28 ADB3 300 N 
8230.9519 M4115 2156308 p1_9 ADB3 300 N 
8231.8320 M4116 1620353 p1_15 ADB3 300 N 
8233.2915 M4117 1120583 p3_35 ADB3 300 N 
8233.4280 M4118 1969970 p2_19 ADB3 300 N 
8235.6153 M4119 2073959 p1_12 ADB3 300 N 
8236.9376 M4120 1499894 p2_26 ADB3 300 N 
8238.5572 M4121 2796997 p2_22 ADB3 300 N 
8243.2872 M4122 2257670 p3_37 ADB3 300 N 
8243.5197 M4123 2246078 p2_22 ADB3 300 N 
8247.6384 M4124 2147933 p2_21 ADB3 300 N 
8247.7286 M4125 2366266 p3_37 ADB3 300 N 
8248.6233 M4126 1522495 p1_10 ADB3 300 N 
8251.1152 M4127 1195666 p3_30 ADB3 300 N 
8253.6776 M4128 1775997 p1_9 ADB3 300 N 
8256.3859 M4129 1768405 p3_36 ADB3 300 N 
8257.5766 M4130 1177502 p1_14 ADB3 300 N 
8262.0487 M4131 1129468 p2_19 ADB3 300 N 
8263.2671 M4132 2821948 p3_36 ADB3 300 N 
8269.6538 M4133 1746009 p1_17 ADB3 300 N 
8275.7990 M4134 1074048 p2_23 ADB3 300 N 
8278.6834 M4135 2525339 p2_26 ADB3 300 N 
8279.7534 M4136 1845698 p3_31 ADB3 300 N 
8279.9637 M4137 1813456 p2_28 ADB3 300 N 
8282.2322 M4138 2888202 p2_28 ADB3 300 N 
8285.0001 M4139 2357536 p2_22 ADB3 300 N 
8286.6947 M4140 1203759 p2_25 ADB3 300 N 
8287.1985 M4141 1502303 p3_32 ADB3 300 N 
8287.5837 M4142 2314237 p2_20 ADB3 300 N 
8288.3804 M4143 2999916 p3_35 ADB3 300 N 
8288.6283 M4144 2014082 p3_32 ADB3 300 N 
8290.4594 M4145 1483457 p3_32 ADB3 300 N 
8291.2178 M4146 2444186 p1_13 ADB3 300 N 
8291.9048 M4147 1637599 p3_34 ADB3 300 N 
8292.1015 M4148 2825616 p3_33 ADB3 300 N 
8295.9032 M4149 2474071 p1_12 ADB3 300 N 
8304.5788 M4150 1043386 p2_26 ADB3 300 N 
8304.8687 M4151 2439605 p3_35 ADB3 300 N 
8305.3838 M4152 1964581 p1_18 ADB3 300 N 
8306.3564 M4153 1681636 p2_25 ADB3 300 N 
8308.6385 M4154 2359413 p1_13 ADB3 300 N 
8314.1126 M4155 1283346 p2_23 ADB3 300 N 
8315.5033 M4156 2875716 p2_23 ADB3 300 N 
8315.6135 M4157 2197598 p2_25 ADB3 300 N 
8316.9121 M4158 1333236 p1_9 ADB3 300 N 
8318.4258 M4159 1578277 p3_32 ADB3 300 N 
8318.8868 M4160 2159998 p1_13 ADB3 300 N 
8321.5756 M4161 2348776 p2_23 ADB3 300 N 
8324.2823 M4162 1089374 p2_27 ADB3 300 N 
8326.6770 M4163 1138416 p2_22 ADB3 300 N 
8327.0790 M4164 1005050 p2_22 ADB3 300 N 
8331.0441 M4165 1146468 p1_11 ADB3 300 N 
8331.8676 M4166 2150756 p2_24 ADB3 300 N 
8332.3776 M4167 2576430 p1_13 ADB3 300 N 
8332.4028 M4168 2759561 p3_35 ADB3 300 N 
8333.9852 M4169 2387246 p1_10 ADB3 300 N 
8336.1620 M4170 2346865 p1_15 ADB3 300 N 
8337.5260 M4171 1935190 p1_11 ADB3 300 N 
8338.0270 M4172 1129067 p2_27 ADB3 300 N 
8338.3002 M4173 1831788 p3_30 ADB3 300 N 
8338.6330 M4174 2950906 p2_25 ADB3 300 N 
8342.0381 M4175 1641541 p1_16 ADB3 300 N 
8345.1377 M4176 2262314 p3_34 ADB3 300 N 
8355.5263 M4177 2453896 p2_26 ADB3 300 N 
8356.0275 M4178 2501478 p3_32 ADB3 300 N 
8358.9263 M4179 1685121 p2_23 ADB3 300 N 
8363.2010 M4180 1356826 p1_10 ADB3 300 N 
8367.5407 M4181 2143432 p2_22 ADB3 300 N 
8370.5983 M4182 1875106 p1_15 ADB3 300 N 
8371.2795 M4183 1511584 p1_12 ADB3 300 N 
8371.5938 M4184 2694259 p2_27 ADB3 300 N 
8373.1431 M4185 2382204 p2_23 ADB3 300 N 
8376.2758 M4186 1644747 p1_13 ADB3 300 N 
8377.6218 M4187 1351759 p2_22 ADB3 300 N 
8377.7437 M4188 1874964 p2_19 ADB3 300 N 
8378.6832 M4189 2608862 p3_29 ADB3 300 N 
8380.5599 M4190 2661633 p1_10 ADB3 300 N 
8381.9202 M4191 2391926 p2_23 ADB3 300 N 
8382.2764 M4192 2907870 p2_25 ADB3 300 N 
8383.0240 M4193 2667520 p2_24 ADB3 300 N 
8383.4426 M4194 2936781 p3_30 ADB3 300 N 
8383.8500 M4195 2891010 p2_28 ADB3 300 N 
8386.0653 M4196 1593776 p3_29 ADB3 300 N 
8386.9485 M4197 1205862 p3_29 ADB3 300 N 
8388.5167 M4198 2065334 p1_14 ADB3 300 N 
8390.6083 M4199 1370563 p3_33 ADB3 300 N 
8395.2133 M4200 1831565 p3_33 ADB3 300 N 
8395.6610 M4201 2683324 p1_9 ADB3 300 N 
8397.3108 M4202 2768238 p3_29 ADB3 300 N 
8397.4699 M4203 1825661 p3_29 ADB3 300 N 
8398.4429 M4204 2836175 p3_37 ADB3 300 N 
8400.3214 M4205 2452266 p2_21 ADB3 300 N 
8401.0790 M4206 2737692 p2_26 ADB3 300 N 
8410.9210 M4207 1500675 p3_30 ADB3 300 N 
8411.7697 M4208 1004047 p1_17 ADB3 300 N 
8412.2633 M4209 1263307 p2_20 ADB3 300 N 
8412.7369 M4210 1865678 p3_37 ADB3 300 N 
8413.3361 M4211 2520709 p3_34 ADB3 300 N 
8414.7427 M4212 1083292 p3_30 ADB3 300 N 
8416.2927 M4213 2480453 p2_22 ADB3 300 N 
8416.3365 M4214 2246406 p1_17 ADB3 300 N 
8418.3909 M4215 1176819 p2_23 ADB3 300 N 
8423.1998 M4216 1514524 p2_20 ADB3 300 N 
8423.9370 M4217 2596474 p1_16 ADB3 300 N 
8425.7597 M4218 2456037 p1_13 ADB3 300 N 
8432.3150 M4219 2523010 p3_35 ADB3 300 N 
8435.8648 M4220 1304395 p2_26 ADB3 300 N 
8437.2899 M4221 1296485 p2_22 ADB3 300 N 
8441.4328 M4222 1791104 p3_29 ADB3 300 N 
8441.6226 M4223 2193235 p2_27 ADB3 300 N 
8445.2646 M4224 2152279 p1_15 ADB3 300 N 
8445.7137 M4225 2191880 p2_24 ADB3 300 N 
8447.6781 M4226 1786182 p2_20 ADB3 300 N 
8449.2048 M4227 2069180 p2_21 ADB3 300 N 
8455.0026 M4228 1328861 p1_15 ADB3 300 N 
8456.1838 M4229 1127050 p1_16 ADB3 300 N 
8456.4003 M4230 1035027 p1_10 ADB3 300 N 
8458.7664 M4231 1018279 p2_26 ADB3 300 N 
8459.9455 M4232 1832714 p2_24 ADB3 300 N 
8460.5434 M4233 1642086 p3_29 ADB3 300 N 
8462.2741 M4234 2684893 p3_30 ADB3 300 N 
8463.0628 M4235 1457695 p2_26 ADB3 300 N 
8469.2497 M4236 1795544 p3_33 ADB3 300 N 
8471.1555 M4237 1895749 p2_21 ADB3 300 N 
8473.4128 M4238 2707072 p1_9 ADB3 300 N 
8475.6363 M4239 2884978 p3_30 ADB3 300 N 
8483.6609 M4240 1286124 p2_23 ADB3 300 N 
8486.3982 M4241 1494005 p3_35 ADB3 300 N 
8487.6198 M4242 1581231 p1_12 ADB3 300 N 
8489.3126 M4243 2156152 p2_26 ADB3 300 N 
8490.1669 M4244 1243921 p2_25 ADB3 300 N 
8494.8580 M4245 1168251 p3_35 ADB3 300 N 
8495.5878 M4246 1477250 p1_9 ADB3 300 N 
8498.9309 M4247 2518138 p2_25 ADB3 300 N 
8501.0544 M4248 2084444 p3_35 ADB3 300 N 
8502.2704 M4249 1011787 p2_20 ADB3 300 N 
8504.7790 M4250 1090207 p3_29 ADB3 300 N 
8506.1013 M4251 2174646 p3_35 ADB3 300 N 
8506.6153 M4252 2029413 p1_14 ADB3 300 N 
8508.4381 M4253 1919392 p2_27 ADB3 300 N 
8509.6364 M4254 1585807 p3_37 ADB3 300 N 
8512.4299 M4255 2125320 p2_20 ADB3 300 N 
8513.0311 M4256 2314406 p2_22 ADB3 300 N 
8515.6094 M4257 1620206 p3_31 ADB3 300 N 
8516.8025 M4258 2687398 p1_17 ADB3 300 N 
8516.9526 M4259 2642731 p1_14 ADB3 300 N 
8522.4099 M4260 2854394 p1_14 ADB3 300 N 
8522.4266 M4261 2753532 p3_32 ADB3 300 N 
8524.2756 M4262 2017046 p2_26 ADB3 300 N 
8524.3547 M4263 1195685 p1_18 ADB3 300 N 
8524.6292 M4264 2636220 p1_12 ADB3 300 N 
8524.7324 M4265 2422936 p3_34 ADB3 300 N 
8529.3937 M4266 1015577 p3_35 ADB3 300 N 
8529.9963 M4267 2040265 p3_32 ADB3 300 N 
8530.1234 M4268 1432833 p1_17 ADB3 300 N 
8532.3692 M4269 1032810 p3_36 ADB3 300 N 
8536.7509 M4270 2997313 p1_9 ADB3 300 N 
8537.1143 M4271 1714910 p3_30 ADB3 300 N 
8538.3528 M4272 1675132 p2_24 ADB3 300 N 
8538.8830 M4273 2409970 p2_20 ADB3 300 N 
8542.3833 M4274 2926053 p2_27 ADB3 300 N 
8543.8344 M4275 2425190 p1_14 ADB3 300 N 
8546.1803 M4276 1355382 p2_20 ADB3 300 N 
8547.9765 M4277 2332053 p3_34 ADB3 300 N 
8548.7618 M4278 1035570 p1_9 ADB3 300 N 
8550.6749 M4279 2657538 p2_24 ADB3 300 N 
8550.8322 M4280 2288239 p2_23 ADB3 300 N 
