# time  ID  size  fromHost  toHost  TTL  isResponse
444.2331 N251 1000000 ADB6 p3_42 300 N 
450.8130 N252 1000000 ADB6 p2_27 300 N 
451.6034 N253 1000000 ADB6 p3_43 300 N 
453.1557 N254 1000000 ADB6 p4_44 300 N 
457.7362 N255 1000000 ADB6 p4_48 300 N 
458.9056 N256 1000000 ADB6 p3_39 300 N 
460.7709 N257 1000000 ADB6 p1_14 300 N 
461.7411 N258 1000000 ADB6 p3_36 300 N 
464.0000 M16 125016 p4_45 ADB6 300 N 
469.0899 N259 1000000 ADB6 p2_29 300 N 
469.5989 N260 1000000 ADB6 p2_33 300 N 
470.0726 N261 1000000 ADB6 p1_18 300 N 
470.3377 N262 1000000 ADB6 p5_62 300 N 
472.7761 N263 1000000 ADB6 p2_24 300 N 
474.0944 N264 1000000 ADB6 p1_23 300 N 
475.1291 N265 1000000 ADB6 p5_57 300 N 
475.3283 N266 1000000 ADB6 p2_25 300 N 
476.2206 N267 1000000 ADB6 p3_41 300 N 
476.4062 N268 1000000 ADB6 p4_45 300 N 
477.5431 N269 1000000 ADB6 p3_40 300 N 
480.6656 N270 1000000 ADB6 p2_30 300 N 
485.8248 N271 1000000 ADB6 p5_55 300 N 
490.5994 N272 1000000 ADB6 p5_57 300 N 
493.0987 N273 1000000 ADB6 p3_36 300 N 
493.6979 N274 1000000 ADB6 p3_38 300 N 
498.0000 M17 140517 p4_45 ADB6 300 N 
500.4494 N275 1000000 ADB6 p5_62 300 N 
500.6831 N276 1000000 ADB6 p5_55 300 N 
503.0909 N277 1000000 ADB6 p4_47 300 N 
510.2063 N278 1000000 ADB6 p1_16 300 N 
510.3022 N279 1000000 ADB6 p3_36 300 N 
511.2449 N280 1000000 ADB6 p5_60 300 N 
515.8168 N281 1000000 ADB6 p4_51 300 N 
518.8285 N282 1000000 ADB6 p3_41 300 N 
519.8734 N283 1000000 ADB6 p3_40 300 N 
523.0000 M18 90222 p4_53 ADB6 300 N 
523.0874 N284 1000000 ADB6 p3_43 300 N 
524.5002 N285 1000000 ADB6 p2_32 300 N 
524.8062 N286 1000000 ADB6 p2_30 300 N 
526.8465 N287 1000000 ADB6 p3_34 300 N 
527.7698 N288 1000000 ADB6 p1_17 300 N 
535.4501 N289 1000000 ADB6 p4_51 300 N 
536.7274 N290 1000000 ADB6 p3_36 300 N 
537.2107 N291 1000000 ADB6 p2_28 300 N 
539.1282 N292 1000000 ADB6 p3_38 300 N 
540.1971 N293 1000000 ADB6 p5_59 300 N 
541.1006 N294 1000000 ADB6 p5_59 300 N 
541.5783 N295 1000000 ADB6 p4_47 300 N 
542.3764 N296 1000000 ADB6 p4_47 300 N 
542.4319 N297 1000000 ADB6 p5_58 300 N 
543.0048 N298 1000000 ADB6 p2_24 300 N 
543.6926 N299 1000000 ADB6 p1_20 300 N 
547.3674 N300 1000000 ADB6 p1_17 300 N 
547.4279 N301 1000000 ADB6 p5_57 300 N 
550.2940 N302 1000000 ADB6 p3_42 300 N 
550.5708 N303 1000000 ADB6 p1_19 300 N 
552.9243 N304 1000000 ADB6 p1_15 300 N 
554.4397 N305 1000000 ADB6 p1_21 300 N 
554.5388 N306 1000000 ADB6 p2_26 300 N 
554.7255 N307 1000000 ADB6 p3_43 300 N 
556.8515 N308 1000000 ADB6 p3_38 300 N 
557.0000 M19 130040 p3_42 ADB6 300 N 
557.5634 N309 1000000 ADB6 p2_27 300 N 
558.0241 N310 1000000 ADB6 p3_42 300 N 
558.1297 N311 1000000 ADB6 p2_30 300 N 
558.5424 N312 1000000 ADB6 p5_54 300 N 
558.7216 N313 1000000 ADB6 p3_36 300 N 
560.0094 N314 1000000 ADB6 p3_42 300 N 
561.4807 N315 1000000 ADB6 p2_33 300 N 
562.2595 N316 1000000 ADB6 p5_59 300 N 
563.1664 N317 1000000 ADB6 p1_14 300 N 
565.8587 N318 1000000 ADB6 p5_56 300 N 
567.1339 N319 1000000 ADB6 p1_15 300 N 
568.4432 N320 1000000 ADB6 p3_35 300 N 
568.4807 N321 1000000 ADB6 p4_49 300 N 
568.6427 N322 1000000 ADB6 p1_14 300 N 
571.9694 N323 1000000 ADB6 p3_36 300 N 
572.5088 N324 1000000 ADB6 p1_22 300 N 
573.5421 N325 1000000 ADB6 p5_62 300 N 
573.8717 N326 1000000 ADB6 p5_57 300 N 
576.6274 N327 1000000 ADB6 p3_36 300 N 
579.8896 N328 1000000 ADB6 p2_30 300 N 
582.0000 M20 123543 p3_38 ADB6 300 N 
584.6299 N329 1000000 ADB6 p3_36 300 N 
585.0439 N330 1000000 ADB6 p2_28 300 N 
585.9633 N331 1000000 ADB6 p5_59 300 N 
586.3150 N332 1000000 ADB6 p5_56 300 N 
588.3534 N333 1000000 ADB6 p5_57 300 N 
590.1971 N334 1000000 ADB6 p1_17 300 N 
595.3186 N335 1000000 ADB6 p1_18 300 N 
596.7789 N336 1000000 ADB6 p4_53 300 N 
596.8504 N337 1000000 ADB6 p5_56 300 N 
602.2366 N338 1000000 ADB6 p3_39 300 N 
603.0813 N339 1000000 ADB6 p2_25 300 N 
605.0892 N340 1000000 ADB6 p1_17 300 N 
606.5894 N341 1000000 ADB6 p4_52 300 N 
606.8139 N342 1000000 ADB6 p1_20 300 N 
607.3757 N343 1000000 ADB6 p4_50 300 N 
609.0000 M21 69301 p1_14 ADB6 300 N 
609.3833 N344 1000000 ADB6 p1_22 300 N 
609.4341 N345 1000000 ADB6 p4_50 300 N 
612.0233 N346 1000000 ADB6 p2_29 300 N 
612.9213 N347 1000000 ADB6 p4_47 300 N 
617.5670 N348 1000000 ADB6 p2_28 300 N 
617.6153 N349 1000000 ADB6 p2_25 300 N 
617.8995 N350 1000000 ADB6 p5_55 300 N 
618.0806 N351 1000000 ADB6 p4_45 300 N 
618.6730 N352 1000000 ADB6 p1_17 300 N 
618.7224 N353 1000000 ADB6 p2_29 300 N 
619.3432 N354 1000000 ADB6 p5_54 300 N 
621.1227 N355 1000000 ADB6 p2_27 300 N 
624.8523 N356 1000000 ADB6 p2_31 300 N 
625.3238 N357 1000000 ADB6 p3_38 300 N 
630.9927 N358 1000000 ADB6 p1_17 300 N 
632.0425 N359 1000000 ADB6 p1_20 300 N 
635.0707 N360 1000000 ADB6 p4_47 300 N 
635.3611 N361 1000000 ADB6 p5_60 300 N 
636.3688 N362 1000000 ADB6 p1_17 300 N 
636.8884 N363 1000000 ADB6 p2_32 300 N 
637.5541 N364 1000000 ADB6 p5_55 300 N 
640.0000 M22 104050 p2_33 ADB6 300 N 
640.1782 N365 1000000 ADB6 p3_36 300 N 
643.4660 N366 1000000 ADB6 p3_43 300 N 
645.3369 N367 1000000 ADB6 p5_57 300 N 
645.9520 N368 1000000 ADB6 p5_55 300 N 
647.5662 N369 1000000 ADB6 p1_23 300 N 
650.7468 N370 1000000 ADB6 p5_60 300 N 
651.7422 N371 1000000 ADB6 p5_59 300 N 
653.3953 N372 1000000 ADB6 p2_31 300 N 
654.1078 N373 1000000 ADB6 p4_45 300 N 
654.7322 N374 1000000 ADB6 p3_39 300 N 
655.0664 N375 1000000 ADB6 p2_32 300 N 
657.0779 N376 1000000 ADB6 p3_34 300 N 
657.0950 N377 1000000 ADB6 p1_22 300 N 
657.8456 N378 1000000 ADB6 p2_31 300 N 
658.6022 N379 1000000 ADB6 p1_20 300 N 
658.8030 N380 1000000 ADB6 p4_45 300 N 
660.5091 N381 1000000 ADB6 p3_34 300 N 
667.4175 N382 1000000 ADB6 p1_19 300 N 
668.1173 N383 1000000 ADB6 p1_15 300 N 
669.0000 M23 105510 p2_26 ADB6 300 N 
670.5467 N384 1000000 ADB6 p1_19 300 N 
672.8000 N385 1000000 ADB6 p3_38 300 N 
673.0497 N386 1000000 ADB6 p1_20 300 N 
676.8492 N387 1000000 ADB6 p3_37 300 N 
677.5122 N388 1000000 ADB6 p4_47 300 N 
678.6646 N389 1000000 ADB6 p5_58 300 N 
679.0460 N390 1000000 ADB6 p4_48 300 N 
681.6168 N391 1000000 ADB6 p3_40 300 N 
681.7054 N392 1000000 ADB6 p1_18 300 N 
684.0593 N393 1000000 ADB6 p3_41 300 N 
684.1225 N394 1000000 ADB6 p5_61 300 N 
685.0438 N395 1000000 ADB6 p2_33 300 N 
690.7837 N396 1000000 ADB6 p2_24 300 N 
691.1692 N397 1000000 ADB6 p3_35 300 N 
692.1232 N398 1000000 ADB6 p4_50 300 N 
693.3624 N399 1000000 ADB6 p2_31 300 N 
694.0486 N400 1000000 ADB6 p2_31 300 N 
695.8936 N401 1000000 ADB6 p5_55 300 N 
696.0518 N402 1000000 ADB6 p4_45 300 N 
698.0000 M24 109729 p3_37 ADB6 300 N 
699.8978 N403 1000000 ADB6 p2_30 300 N 
702.1695 N404 1000000 ADB6 p1_19 300 N 
702.5247 N405 1000000 ADB6 p3_37 300 N 
708.4654 N406 1000000 ADB6 p1_20 300 N 
711.4552 N407 1000000 ADB6 p5_61 300 N 
712.1927 N408 1000000 ADB6 p1_22 300 N 
714.7212 N409 1000000 ADB6 p2_25 300 N 
714.8879 N410 1000000 ADB6 p5_60 300 N 
716.2077 N411 1000000 ADB6 p5_54 300 N 
716.4541 N412 1000000 ADB6 p4_45 300 N 
717.4756 N413 1000000 ADB6 p2_30 300 N 
721.4629 N414 1000000 ADB6 p5_59 300 N 
723.8540 N415 1000000 ADB6 p5_54 300 N 
729.5514 N416 1000000 ADB6 p5_58 300 N 
730.0000 M25 132211 p2_27 ADB6 300 N 
730.2467 N417 1000000 ADB6 p4_51 300 N 
730.6515 N418 1000000 ADB6 p4_47 300 N 
731.0119 N419 1000000 ADB6 p3_36 300 N 
731.9004 N420 1000000 ADB6 p5_59 300 N 
733.3189 N421 1000000 ADB6 p3_41 300 N 
736.4090 N422 1000000 ADB6 p5_54 300 N 
740.8798 N423 1000000 ADB6 p2_32 300 N 
741.7335 N424 1000000 ADB6 p2_33 300 N 
742.0889 N425 1000000 ADB6 p3_40 300 N 
743.5023 N426 1000000 ADB6 p1_15 300 N 
744.4128 N427 1000000 ADB6 p2_29 300 N 
